"t","SystemCodeNumber","occ_max","occ_min","avg_occ","cap","QueL","Traffic","IsSpecialDay","VehiWeight","Demand","NormalizedDemand","Price","time","diff"
"2016-10-05T00:00:00.000000000","Others-CCCPS98","1297","588","1085.111111111111","3103","4.888888888888889","0.8333333333333334","0","1.6666666666666667","6.784044115014145","0.475419855756541","12.377099278782705","1752004803868","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS202","1397","547","1168.8333333333333","2937","4.888888888888889","0.8888888888888888","0","1.7777777777777777","6.956077630234933","0.5589526368387112","12.794763184193556","1752004803868","1"
"2016-10-05T00:00:00.000000000","BHMNCPHST01","779","237","643.2777777777778","1200","4.0","0.7222222222222222","0","1.6111111111111112","6.146111111111111","0.16566441134948548","10.828322056747428","1752004803868","1"
"2016-10-05T00:00:00.000000000","BHMMBMMBX01","651","264","528.3333333333334","687","4.111111111111111","0.7777777777777778","0","1.9444444444444444","6.813318777292576","0.4896344926673792","12.448172463336896","1752004803868","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS8","836","445","703.6666666666666","1322","4.277777777777778","0.8333333333333334","0","1.9444444444444444","6.656875105059673","0.413671532731636","12.06835766365818","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMMBMMBX01","651","264","528.3333333333334","687","4.111111111111111","0.7777777777777778","0","1.9444444444444444","6.813318777292576","0.4896344926673792","12.448172463336896","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMNCPHST01","779","237","643.2777777777778","1200","4.0","0.7222222222222222","0","1.6111111111111112","6.146111111111111","0.16566441134948548","10.828322056747428","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS202","1397","547","1168.8333333333333","2937","4.888888888888889","0.8888888888888888","0","1.7777777777777777","6.956077630234933","0.5589526368387112","12.794763184193556","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS98","1297","588","1085.111111111111","3103","4.888888888888889","0.8333333333333334","0","1.6666666666666667","6.784044115014145","0.475419855756541","12.377099278782705","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMBCCMKT01","269","61","182.05555555555554","577","3.611111111111111","0.8333333333333334","0","1.7777777777777777","5.8049297130752935","0.0","10.0","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS119a","605","195","487.1111111111111","2803","3.9444444444444446","0.7777777777777778","0","1.9444444444444444","6.229605184920919","0.20620588479587848","11.031029423979392","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS135a","3251","1081","2740.1111111111113","3883","5.222222222222222","0.6666666666666666","0","1.8333333333333333","7.8644018084528","0.9999995144389104","14.999997572194552","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Shopping","1460","614","1248.1666666666667","1920","4.611111111111111","0.6666666666666666","0","1.7222222222222223","6.9684027777777775","0.5649372489079381","12.824686244539691","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS105a","1484","709","1232.0","2009","4.666666666666667","0.7777777777777778","0","1.6111111111111112","6.691319617277806","0.43039644761177853","12.151982238058894","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMEURBRD01","464","117","383.8333333333333","470","4.055555555555555","0.7222222222222222","0","1.5555555555555556","6.404964539007093","0.29135356382104693","11.456767819105234","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMBCCTHL01","334","120","268.8888888888889","387","3.611111111111111","0.7222222222222222","0","1.8888888888888888","6.275193798449612","0.22834194164994323","11.141709708249717","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMNCPNST01","381","249","338.55555555555554","485","4.222222222222222","0.8333333333333334","0","2.0","6.661053837342497","0.41570056253163795","12.07850281265819","1752004806732","-1"
"2016-10-05T00:00:00.000000000","Broad Street","683","178","560.8888888888889","690","4.333333333333333","0.8333333333333334","0","1.6111111111111112","6.648550724637682","0.40962953750447045","12.048147687522352","1752004806732","-1"
"2016-10-05T00:00:00.000000000","BHMNCPNST01","381","249","338.55555555555554","485","4.222222222222222","0.8333333333333334","0","2.0","6.661053837342497","0.42293089350513596","12.11465446752568","1752004806732","1"
"2016-10-05T00:00:00.000000000","Broad Street","683","178","560.8888888888889","690","4.333333333333333","0.8333333333333334","0","1.6111111111111112","6.648550724637682","0.41693499352084884","12.084674967604245","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS98","1279","650","1093.6666666666667","3103","5.222222222222222","0.9444444444444444","0","1.7222222222222223","7.063818168797221","0.6160775687095263","13.080387843547632","1752004806732","1"
"2016-10-05T00:00:00.000000000","BHMBCCTHL01","334","120","268.8888888888889","387","3.611111111111111","0.7222222222222222","0","1.8888888888888888","6.275193798449612","0.2378907154506023","11.189453577253012","1752004806732","1"
"2016-10-06T00:00:00.000000000","Shopping","1446","602","1250.611111111111","1920","4.722222222222222","0.7222222222222222","0","1.8333333333333333","7.189583333333333","0.6763885781252491","13.381942890626245","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMBCCTHL01","345","146","295.94444444444446","387","4.388888888888889","1.0","0","1.7222222222222223","6.486434108527133","0.33919155163252757","11.695957758162638","1752004806732","1"
"2016-10-05T00:00:00.000000000","BHMEURBRD01","464","117","383.8333333333333","470","4.055555555555555","0.7222222222222222","0","1.5555555555555556","6.404964539007093","0.30012260919094097","11.500613045954704","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS119a","603","246","505.1666666666667","2803","4.555555555555555","0.8333333333333334","0","1.8333333333333333","6.599585761287509","0.39345371890442016","11.9672685945221","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS105a","1484","709","1232.0","2009","4.666666666666667","0.7777777777777778","0","1.6111111111111112","6.691319617277806","0.43744492642820737","12.187224632141035","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS135a","3251","1081","2740.1111111111113","3883","5.222222222222222","0.6666666666666666","0","1.8333333333333333","7.8644018084528","0.9999995204474177","14.999997602237087","1752004806732","1"
"2016-10-05T00:00:00.000000000","Shopping","1460","614","1248.1666666666667","1920","4.611111111111111","0.6666666666666666","0","1.7222222222222223","6.9684027777777775","0.5703208715557119","12.851604357778559","1752004806732","1"
"2016-10-05T00:00:00.000000000","BHMBCCMKT01","269","61","182.05555555555554","577","3.611111111111111","0.8333333333333334","0","1.7777777777777777","5.8049297130752935","0.012374358949968177","10.061871794749841","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS119a","605","195","487.1111111111111","2803","3.9444444444444446","0.7777777777777778","0","1.9444444444444444","6.229605184920919","0.21602857810978668","11.080142890548935","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS105a","1490","735","1260.3333333333333","2009","5.0","0.8888888888888888","0","1.7777777777777777","7.153586637907194","0.6591262698796507","13.295631349398253","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMMBMMBX01","663","282","546.0","687","4.666666666666667","0.8333333333333334","0","1.3333333333333333","6.3879184861717615","0.29194813053586494","11.459740652679324","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMBCCMKT01","183","54","131.94444444444446","577","3.5555555555555554","1.0","0","2.0","5.779125746196803","0.0","10.0","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS98","1297","588","1085.111111111111","3103","4.888888888888889","0.8333333333333334","0","1.6666666666666667","6.784044115014145","0.48191119875943567","12.409555993797179","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS135a","3213","1104","2741.1666666666665","3883","5.611111111111111","0.7777777777777778","0","1.6111111111111112","7.793136749935616","0.9658241776082824","14.829120888041412","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS8","827","453","714.3333333333334","1322","4.888888888888889","0.9444444444444444","0","1.7222222222222223","6.810682467641621","0.494685689549958","12.47342844774979","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMEURBRD01","455","127","380.27777777777777","470","4.444444444444445","0.8333333333333334","0","1.6111111111111112","6.72565011820331","0.4539082067984251","12.269541033992127","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS202","1397","547","1168.8333333333333","2937","4.888888888888889","0.8888888888888888","0","1.7777777777777777","6.956077630234933","0.5644103152244059","12.822051576122028","1752004806732","1"
"2016-10-06T00:00:00.000000000","Broad Street","669","180","559.3333333333334","690","4.333333333333333","0.7777777777777778","0","1.7222222222222223","6.847584541062801","0.5123821741510289","12.561910870755144","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMNCPNST01","376","268","338.5","485","4.222222222222222","0.8333333333333334","0","2.111111111111111","6.77823596792669","0.4791258868253128","12.395629434126565","1752004806732","1"
"2016-10-06T00:00:00.000000000","BHMNCPHST01","779","229","656.0555555555555","1200","4.833333333333333","1.0","0","1.8333333333333333","7.041666666666666","0.6054547586611628","13.027273793305813","1752004806732","1"
"2016-10-05T00:00:00.000000000","BHMNCPHST01","779","237","643.2777777777778","1200","4.0","0.7222222222222222","0","1.6111111111111112","6.146111111111111","0.17598877940817995","10.8799438970409","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS8","836","445","703.6666666666666","1322","4.277777777777778","0.8333333333333334","0","1.9444444444444444","6.656875105059673","0.42092697164819937","12.104634858240997","1752004806732","1"
"2016-10-05T00:00:00.000000000","BHMMBMMBX01","651","264","528.3333333333334","687","4.111111111111111","0.7777777777777778","0","1.9444444444444444","6.813318777292576","0.4959499386507956","12.479749693253979","1752004806732","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS202","1386","594","1193.611111111111","2937","5.277777777777778","1.0","0","2.0555555555555554","7.630774032459425","0.8879627171745614","14.439813585872807","1752004806732","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS8","836","445","703.6666666666666","1322","4.277777777777778","0.8333333333333334","0","1.9444444444444444","6.656875105059673","0.42092697164819937","12.104634858240997","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS202","1386","594","1193.611111111111","2937","5.277777777777778","1.0","0","2.0555555555555554","7.630774032459425","0.8879627171745614","14.439813585872807","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMMBMMBX01","651","264","528.3333333333334","687","4.111111111111111","0.7777777777777778","0","1.9444444444444444","6.813318777292576","0.4959499386507956","12.479749693253979","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMNCPHST01","779","229","656.0555555555555","1200","4.833333333333333","1.0","0","1.8333333333333333","7.041666666666666","0.6054547586611628","13.027273793305813","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMNCPHST01","779","237","643.2777777777778","1200","4.0","0.7222222222222222","0","1.6111111111111112","6.146111111111111","0.17598877940817995","10.8799438970409","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMEURBRD01","455","127","380.27777777777777","470","4.444444444444445","0.8333333333333334","0","1.6111111111111112","6.72565011820331","0.4539082067984251","12.269541033992127","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMNCPNST01","376","268","338.5","485","4.222222222222222","0.8333333333333334","0","2.111111111111111","6.77823596792669","0.4791258868253128","12.395629434126565","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMBCCMKT01","183","54","131.94444444444446","577","3.5555555555555554","1.0","0","2.0","5.779125746196803","0.0","10.0","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Broad Street","669","180","559.3333333333334","690","4.333333333333333","0.7777777777777778","0","1.7222222222222223","6.847584541062801","0.5123821741510289","12.561910870755144","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMBCCMKT01","269","61","182.05555555555554","577","3.611111111111111","0.8333333333333334","0","1.7777777777777777","5.8049297130752935","0.012374358949968177","10.061871794749841","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS202","1397","547","1168.8333333333333","2937","4.888888888888889","0.8888888888888888","0","1.7777777777777777","6.956077630234933","0.5644103152244059","12.822051576122028","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS135a","3251","1081","2740.1111111111113","3883","5.222222222222222","0.6666666666666666","0","1.8333333333333333","7.8644018084528","0.9999995204474177","14.999997602237087","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS8","827","453","714.3333333333334","1322","4.888888888888889","0.9444444444444444","0","1.7222222222222223","6.810682467641621","0.494685689549958","12.47342844774979","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS119a","603","246","505.1666666666667","2803","4.555555555555555","0.8333333333333334","0","1.8333333333333333","6.599585761287509","0.39345371890442016","11.9672685945221","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS135a","3213","1104","2741.1666666666665","3883","5.611111111111111","0.7777777777777778","0","1.6111111111111112","7.793136749935616","0.9658241776082824","14.829120888041412","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMBCCTHL01","345","146","295.94444444444446","387","4.388888888888889","1.0","0","1.7222222222222223","6.486434108527133","0.33919155163252757","11.695957758162638","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS98","1297","588","1085.111111111111","3103","4.888888888888889","0.8333333333333334","0","1.6666666666666667","6.784044115014145","0.48191119875943567","12.409555993797179","1752004809700","-1"
"2016-10-06T00:00:00.000000000","BHMMBMMBX01","663","282","546.0","687","4.666666666666667","0.8333333333333334","0","1.3333333333333333","6.3879184861717615","0.29194813053586494","11.459740652679324","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS98","1279","650","1093.6666666666667","3103","5.222222222222222","0.9444444444444444","0","1.7222222222222223","7.063818168797221","0.6160775687095263","13.080387843547632","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Others-CCCPS105a","1490","735","1260.3333333333333","2009","5.0","0.8888888888888888","0","1.7777777777777777","7.153586637907194","0.6591262698796507","13.295631349398253","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMNCPNST01","381","249","338.55555555555554","485","4.222222222222222","0.8333333333333334","0","2.0","6.661053837342497","0.42293089350513596","12.11465446752568","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS119a","605","195","487.1111111111111","2803","3.9444444444444446","0.7777777777777778","0","1.9444444444444444","6.229605184920919","0.21602857810978668","11.080142890548935","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Shopping","1460","614","1248.1666666666667","1920","4.611111111111111","0.6666666666666666","0","1.7222222222222223","6.9684027777777775","0.5703208715557119","12.851604357778559","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Broad Street","683","178","560.8888888888889","690","4.333333333333333","0.8333333333333334","0","1.6111111111111112","6.648550724637682","0.41693499352084884","12.084674967604245","1752004809700","-1"
"2016-10-05T00:00:00.000000000","Others-CCCPS105a","1484","709","1232.0","2009","4.666666666666667","0.7777777777777778","0","1.6111111111111112","6.691319617277806","0.43744492642820737","12.187224632141035","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMBCCTHL01","334","120","268.8888888888889","387","3.611111111111111","0.7222222222222222","0","1.8888888888888888","6.275193798449612","0.2378907154506023","11.189453577253012","1752004809700","-1"
"2016-10-05T00:00:00.000000000","BHMEURBRD01","464","117","383.8333333333333","470","4.055555555555555","0.7222222222222222","0","1.5555555555555556","6.404964539007093","0.30012260919094097","11.500613045954704","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Shopping","1446","602","1250.611111111111","1920","4.722222222222222","0.7222222222222222","0","1.8333333333333333","7.189583333333333","0.6763885781252491","13.381942890626245","1752004809700","-1"
"2016-10-06T00:00:00.000000000","Shopping","1446","602","1250.611111111111","1920","4.722222222222222","0.7222222222222222","0","1.8333333333333333","7.189583333333333","0.7381029877457022","13.69051493872851","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMBCCTHL01","334","120","268.8888888888889","387","3.611111111111111","0.7222222222222222","0","1.8888888888888888","6.275193798449612","0.38322898654671783","11.91614493273359","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMEURBRD01","464","117","383.8333333333333","470","4.055555555555555","0.7222222222222222","0","1.5555555555555556","6.404964539007093","0.43359292902780144","12.167964645139007","1752004809700","1"
"2016-10-05T00:00:00.000000000","Broad Street","683","178","560.8888888888889","690","4.333333333333333","0.8333333333333334","0","1.6111111111111112","6.648550724637682","0.5281285738856771","12.640642869428387","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS105a","1484","709","1232.0","2009","4.666666666666667","0.7777777777777778","0","1.6111111111111112","6.691319617277806","0.5447271541176575","12.723635770588286","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS98","1283","692","1073.0555555555557","3103","4.666666666666667","0.8333333333333334","0","1.3333333333333333","6.023794177677517","0.2856609524433465","11.428304762216733","1752004809700","1"
"2016-10-05T00:00:00.000000000","Shopping","1460","614","1248.1666666666667","1920","4.611111111111111","0.6666666666666666","0","1.7222222222222223","6.9684027777777775","0.6522629537744082","13.26131476887204","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMBCCMKT01","208","58","150.55555555555554","577","3.2777777777777777","0.6666666666666666","0","1.6111111111111112","5.2877431157327175","0.0","10.0","1752004809700","1"
"2016-10-07T00:00:00.000000000","Broad Street","680","187","565.2777777777778","690","4.333333333333333","0.8333333333333334","0","1.8888888888888888","7.047826086956522","0.6830870899236798","13.415435449618398","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMNCPNST01","381","249","338.55555555555554","485","4.222222222222222","0.8333333333333334","0","2.0","6.661053837342497","0.5329810240327184","12.664905120163592","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS119a","605","195","487.1111111111111","2803","3.9444444444444446","0.7777777777777778","0","1.9444444444444444","6.229605184920919","0.3655360744180824","11.827680372090413","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS98","1279","650","1093.6666666666667","3103","5.222222222222222","0.9444444444444444","0","1.7222222222222223","7.063818168797221","0.689293606789637","13.446468033948184","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS105a","1490","735","1260.3333333333333","2009","5.0","0.8888888888888888","0","1.7777777777777777","7.153586637907194","0.7241326929769202","13.6206634648846","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMMBMMBX01","659","356","540.1111111111111","687","4.555555555555555","0.7777777777777778","0","2.3333333333333335","7.718825812712275","0.9435016598614756","14.717508299307378","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMMBMMBX01","663","282","546.0","687","4.666666666666667","0.8333333333333334","0","1.3333333333333333","6.3879184861717615","0.4269773666842401","12.134886833421202","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS202","1348","545","1142.2222222222222","2937","4.888888888888889","0.7777777777777778","0","1.7222222222222223","6.96785268414482","0.6520494627827526","13.260247313913762","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMNCPNST01","346","260","317.1111111111111","485","3.8333333333333335","0.7222222222222222","0","1.7777777777777777","5.955097365406644","0.2589997629719685","11.294998814859841","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMBCCTHL01","345","146","295.94444444444446","387","4.388888888888889","1.0","0","1.7222222222222223","6.486434108527133","0.46521121752364697","12.326056087618236","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS98","1297","588","1085.111111111111","3103","4.888888888888889","0.8333333333333334","0","1.6666666666666667","6.784044115014145","0.5807134731485781","12.90356736574289","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMBCCTHL01","330","98","259.8333333333333","387","3.7222222222222223","0.7777777777777778","0","2.0555555555555554","6.627260981912144","0.5198660381749319","12.59933019087466","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS119a","603","246","505.1666666666667","2803","4.555555555555555","0.8333333333333334","0","1.8333333333333333","6.599585761287509","0.5091253025229453","12.545626512614728","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS135a","3213","1104","2741.1666666666665","3883","5.611111111111111","0.7777777777777778","0","1.6111111111111112","7.793136749935616","0.9723416876824931","14.861708438412467","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS135a","3251","1081","2740.1111111111113","3883","5.222222222222222","0.6666666666666666","0","1.8333333333333333","7.8644018084528","0.9999996119006312","14.999998059503156","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS8","827","453","714.3333333333334","1322","4.888888888888889","0.9444444444444444","0","1.7222222222222223","6.810682467641621","0.5910518009854822","12.955259004927411","1752004809700","1"
"2016-10-07T00:00:00.000000000","Shopping","1422","615","1218.0","1920","4.944444444444445","0.7777777777777778","0","1.7777777777777777","7.253645833333334","0.7629656035505747","13.814828017752873","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS105a","1436","760","1206.5","2009","5.0","0.9444444444444444","0","1.7777777777777777","7.058708036059953","0.6873103675005271","13.436551837502634","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMBCCMKT01","269","61","182.05555555555554","577","3.611111111111111","0.8333333333333334","0","1.7777777777777777","5.8049297130752935","0.2007197919088033","11.003598959544016","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS202","1397","547","1168.8333333333333","2937","4.888888888888889","0.8888888888888888","0","1.7777777777777777","6.956077630234933","0.6474795717943714","13.237397858971857","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMEURBRD01","465","128","386.6666666666667","470","4.0","0.8333333333333334","0","1.8888888888888888","6.717021276595744","0.5547019518725005","12.773509759362502","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMBCCMKT01","183","54","131.94444444444446","577","3.5555555555555554","1.0","0","2.0","5.779125746196803","0.19070528865430073","10.953526443271503","1752004809700","1"
"2016-10-06T00:00:00.000000000","Broad Street","669","180","559.3333333333334","690","4.333333333333333","0.7777777777777778","0","1.7222222222222223","6.847584541062801","0.6053734723825396","13.026867361912696","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMEURBRD01","455","127","380.27777777777777","470","4.444444444444445","0.8333333333333334","0","1.6111111111111112","6.72565011820331","0.5580507998526761","12.790253999263381","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMNCPNST01","376","268","338.5","485","4.222222222222222","0.8333333333333334","0","2.111111111111111","6.77823596792669","0.5784593349308444","12.892296674654222","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS135a","3137","1117","2654.3333333333335","3883","5.277777777777778","0.7222222222222222","0","1.4444444444444444","7.242438549803989","0.7586160638884265","13.793080319442133","1752004809700","1"
"2016-10-06T00:00:00.000000000","BHMNCPHST01","779","229","656.0555555555555","1200","4.833333333333333","1.0","0","1.8333333333333333","7.041666666666666","0.6806966227978665","13.403483113989331","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMNCPHST01","779","237","643.2777777777778","1200","4.0","0.7222222222222222","0","1.6111111111111112","6.146111111111111","0.33313207708552567","11.665660385427628","1752004809700","1"
"2016-10-07T00:00:00.000000000","BHMNCPHST01","728","225","602.3333333333334","1200","4.611111111111111","0.7777777777777778","0","1.6111111111111112","6.6691666666666665","0.5361296079714866","12.68064803985743","1752004809700","1"
"2016-10-05T00:00:00.000000000","BHMMBMMBX01","651","264","528.3333333333334","687","4.111111111111111","0.7777777777777778","0","1.9444444444444444","6.813318777292576","0.5920749510966137","12.960374755483068","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS8","785","404","666.3888888888889","1322","4.333333333333333","0.8333333333333334","0","1.8333333333333333","6.538199697428139","0.4853014098945141","12.426507049472571","1752004809700","1"
"2016-10-07T00:00:00.000000000","Others-CCCPS119a","605","174","475.5","2803","4.166666666666667","0.8888888888888888","0","1.6666666666666667","5.931541602251556","0.24985778616314097","11.249288930815704","1752004809700","1"
"2016-10-05T00:00:00.000000000","Others-CCCPS8","836","445","703.6666666666666","1322","4.277777777777778","0.8333333333333334","0","1.9444444444444444","6.656875105059673","0.5313592606719496","12.656796303359748","1752004809700","1"
"2016-10-06T00:00:00.000000000","Others-CCCPS202","1386","594","1193.611111111111","2937","5.277777777777778","1.0","0","2.0555555555555554","7.630774032459425","0.9093288195358302","14.54664409767915","1752004809700","1"
"2016-10-08T00:00:00.000000000","Others-CCCPS202","1136","518","983.3333333333334","2937","4.611111111111111","0.8333333333333334","0","1.4444444444444444","6.154863239132902","0.3365287724452266","11.682643862226133","1752004812432","1"
"2016-10-08T00:00:00.000000000","Others-CCCPS119a","511","189","418.55555555555554","2803","4.277777777777778","0.8888888888888888","0","1.9444444444444444","6.420432473143854","0.43959602450077484","12.197980122503873","1752004812432","1"
"2016-10-08T00:00:00.000000000","BHMBCCMKT01","210","58","155.33333333333334","577","3.5555555555555554","0.8333333333333334","0","1.6666666666666667","5.485653764683227","0.07680899790906527","10.384044989545327","1752004812432","1"
"2016-10-08T00:00:00.000000000","BHMNCPHST01","683","242","579.1111111111111","1200","4.166666666666667","0.8333333333333334","0","1.5555555555555556","6.034166666666667","0.2896865088714831","11.448432544357416","1752004812432","1"
"2016-10-08T00:00:00.000000000","Others-CCCPS105a","1366","813","1181.388888888889","2009","4.944444444444445","1.0","0","1.8888888888888888","7.053039101819589","0.685110257700859","13.425551288504295","1752004812432","1"
"2016-10-08T00:00:00.000000000","BHMMBMMBX01","667","423","582.8888888888889","687","3.9444444444444446","0.7222222222222222","0","1.9444444444444444","6.494056283357594","0.46816937876317577","12.340846893815879","1752004812432","1"
"2016-10-08T00:00:00.000000000","Others-CCCPS135a","2676","1040","2270.222222222222","3883","5.277777777777778","0.8333333333333334","0","1.4444444444444444","7.032434829885254","0.6771137527714153","13.385568763857076","1752004812432","1"
